@RELATION eval  
   
@ATTRIBUTE Type NUMERIC 
@ATTRIBUTE Size {100, 200} 
@ATTRIBUTE Instance NUMERIC  
@ATTRIBUTE Budget NUMERIC  
@ATTRIBUTE PopSize NUMERIC  
@ATTRIBUTE Info NUMERIC  
@ATTRIBUTE nb_evaluation NUMERIC  
@ATTRIBUTE AVG_dist NUMERIC  
@ATTRIBUTE MaxMin NUMERIC  
@ATTRIBUTE PR NUMERIC  
@ATTRIBUTE Diversification {1, 0}  

@DATA 
0,100,0.889,0.505,0.612,0.451,0,0.012,0.077,0.465,1
0,100,0.889,0.505,0.612,0.313,0,0.005,0.039,0.716,1
0,100,0.889,0.505,0.612,0.129,0,0.018,0.05,0.678,1
0,100,0.889,0.505,0.612,0.089,0,0.001,0.001,0.9,1
0,100,0.889,0.505,0.612,0.048,0,0.0,0.0,0.967,1
0,100,0.889,0.505,0.612,0.041,0,0.0,0.0,0.967,1
0,100,0.889,0.505,0.612,0.0,0,0.027,0.027,0.3,1
0,100,0.889,0.505,1.02,1.0,0,0.009,0.127,0.302,1
0,100,0.889,0.505,1.02,0.451,0,0.014,0.078,0.407,1
0,100,0.889,0.505,1.02,0.313,0,0.007,0.043,0.664,1
0,100,0.889,0.505,1.02,0.129,0,0.016,0.045,0.711,1
0,100,0.889,0.505,1.02,0.089,0,0.001,0.001,0.933,1
0,100,0.889,0.505,1.02,0.048,0,0.001,0.001,0.967,1
0,100,0.889,0.505,1.02,0.041,0,0.0,0.0,0.967,1
0,100,0.889,0.505,1.02,0.0,0,0.028,0.028,0.3,1
0,100,0.889,0.8,0.02,1.0,0,0.047,0.256,0.0,1
0,100,0.889,0.8,0.02,0.451,0,0.057,0.179,0.003,1
0,100,0.889,0.8,0.02,0.313,0,0.051,0.131,0.056,1
0,100,0.889,0.8,0.02,0.129,0,0.052,0.106,0.078,1
0,100,0.889,0.8,0.02,0.089,0,0.021,0.021,0.1,1
0,100,0.889,0.8,0.02,0.048,0,0.028,0.027,0.167,1
0,100,0.889,0.8,0.02,0.041,0,0.031,0.03,0.133,1
0,100,0.889,0.8,0.02,0.0,0,0.045,0.044,0.033,1
0,100,0.889,0.8,0.082,1.0,0,0.028,0.213,0.042,1
0,100,0.889,0.8,0.082,0.451,0,0.022,0.102,0.163,1
0,100,0.889,0.8,0.082,0.313,0,0.022,0.085,0.322,1
0,100,0.889,0.8,0.082,0.129,0,0.033,0.079,0.217,1
0,100,0.889,0.8,0.082,0.089,0,0.004,0.004,0.633,1
0,100,0.889,0.8,0.082,0.048,0,0.01,0.01,0.367,1
0,100,0.889,0.8,0.082,0.041,0,0.007,0.006,0.533,1
0,100,0.889,0.8,0.082,0.0,0,0.031,0.031,0.167,1
0,100,0.889,0.8,0.204,1.0,0,0.014,0.162,0.15,1
0,100,0.889,0.8,0.204,0.451,0,0.017,0.09,0.316,1
0,100,0.889,0.8,0.204,0.313,0,0.013,0.063,0.52,1
0,100,0.889,0.8,0.204,0.129,0,0.021,0.055,0.456,1
0,100,0.889,0.8,0.204,0.089,0,0.003,0.003,0.633,1
0,100,0.889,0.8,0.204,0.048,0,0.003,0.003,0.8,1
0,100,0.889,0.8,0.204,0.041,0,0.005,0.005,0.733,1
0,100,0.889,0.8,0.204,0.0,0,0.028,0.028,0.3,1
0,100,0.889,0.8,0.612,1.0,0,0.009,0.139,0.332,1
0,100,0.889,0.8,0.612,0.451,0,0.012,0.077,0.465,1
0,100,0.889,0.8,0.612,0.313,0,0.005,0.039,0.716,1
0,100,0.889,0.8,0.612,0.129,0,0.018,0.05,0.678,1
0,100,0.889,0.8,0.612,0.089,0,0.001,0.001,0.9,1
0,100,0.889,0.8,0.612,0.048,0,0.0,0.0,0.967,1
0,100,0.889,0.8,0.612,0.041,0,0.0,0.0,0.967,1
0,100,0.889,0.8,0.612,0.0,0,0.027,0.027,0.3,1
0,100,0.889,0.8,1.02,1.0,0,0.008,0.126,0.394,1
0,100,0.889,0.8,1.02,0.451,0,0.013,0.076,0.459,1
0,100,0.889,0.8,1.02,0.313,0,0.004,0.033,0.733,1
0,100,0.889,0.8,1.02,0.129,0,0.013,0.034,0.789,1
0,100,0.889,0.8,1.02,0.089,0,0.001,0.001,0.933,1
0,100,0.889,0.8,1.02,0.048,0,0.0,0.0,1.0,1
0,100,0.889,0.8,1.02,0.041,0,0.0,0.0,0.967,1
0,100,0.889,0.8,1.02,0.0,0,0.028,0.027,0.333,1
0,100,0.889,1.005,0.02,1.0,0,0.047,0.256,0.0,1
0,100,0.889,1.005,0.02,0.451,0,0.057,0.179,0.003,1
0,100,0.889,1.005,0.02,0.313,0,0.051,0.131,0.056,1
0,100,0.889,1.005,0.02,0.129,0,0.052,0.106,0.078,1
0,100,0.889,1.005,0.02,0.089,0,0.021,0.021,0.1,1
0,100,0.889,1.005,0.02,0.048,0,0.028,0.027,0.167,1
0,100,0.889,1.005,0.02,0.041,0,0.031,0.03,0.133,1
0,100,0.889,1.005,0.02,0.0,0,0.045,0.044,0.033,1
0,100,0.889,1.005,0.082,1.0,0,0.028,0.213,0.042,1
0,100,0.889,1.005,0.082,0.451,0,0.022,0.102,0.163,1
0,100,0.889,1.005,0.082,0.313,0,0.022,0.085,0.322,1
0,100,0.889,1.005,0.082,0.129,0,0.033,0.079,0.217,1
0,100,0.889,1.005,0.082,0.089,0,0.004,0.004,0.633,1
0,100,0.889,1.005,0.082,0.048,0,0.01,0.01,0.367,1
0,100,0.889,1.005,0.082,0.041,0,0.007,0.006,0.533,1
0,100,0.889,1.005,0.082,0.0,0,0.031,0.031,0.167,1
0,100,0.889,1.005,0.204,1.0,0,0.014,0.162,0.15,1
0,100,0.889,1.005,0.204,0.451,0,0.017,0.09,0.316,1
0,100,0.889,1.005,0.204,0.313,0,0.013,0.063,0.52,1
0,100,0.889,1.005,0.204,0.129,0,0.021,0.055,0.456,1
0,100,0.889,1.005,0.204,0.089,0,0.003,0.003,0.633,1
0,100,0.889,1.005,0.204,0.048,0,0.003,0.003,0.8,1
0,100,0.889,1.005,0.204,0.041,0,0.005,0.005,0.733,1
0,100,0.889,1.005,0.204,0.0,0,0.028,0.028,0.3,1
0,100,0.889,1.005,0.612,1.0,0,0.009,0.139,0.332,1
0,100,0.889,1.005,0.612,0.451,0,0.012,0.077,0.465,1
0,100,0.889,1.005,0.612,0.313,0,0.005,0.039,0.716,1
0,100,0.889,1.005,0.612,0.129,0,0.018,0.05,0.678,1
0,100,0.889,1.005,0.612,0.089,0,0.001,0.001,0.9,1
0,100,0.889,1.005,0.612,0.048,0,0.0,0.0,0.967,1
0,100,0.889,1.005,0.612,0.041,0,0.0,0.0,0.967,1
0,100,0.889,1.005,0.612,0.0,0,0.027,0.027,0.3,1
0,100,0.889,1.005,1.02,1.0,0,0.008,0.126,0.403,1
0,100,0.889,1.005,1.02,0.451,0,0.013,0.076,0.459,1
0,100,0.889,1.005,1.02,0.313,0,0.004,0.033,0.733,1
0,100,0.889,1.005,1.02,0.129,0,0.013,0.034,0.789,1
0,100,0.889,1.005,1.02,0.089,0,0.001,0.001,0.933,1
0,100,0.889,1.005,1.02,0.048,0,0.0,0.0,1.0,1
0,100,0.889,1.005,1.02,0.041,0,0.0,0.0,0.967,1
0,100,0.889,1.005,1.02,0.0,0,0.028,0.027,0.333,1
0,100,1.0,0.005,0.02,1.0,0,0.176,0.352,0.0,1
0,100,1.0,0.005,0.02,0.451,0,0.142,0.24,0.0,1
0,100,1.0,0.005,0.02,0.313,0,0.137,0.204,0.0,1
0,100,1.0,0.005,0.02,0.129,0,0.124,0.145,0.0,1
0,100,1.0,0.005,0.02,0.089,0,0.12,0.139,0.0,1
0,100,1.0,0.005,0.02,0.048,0,0.12,0.124,0.0,1
0,100,1.0,0.005,0.02,0.041,0,0.118,0.122,0.0,1
0,100,1.0,0.005,0.02,0.0,0,0.134,0.133,0.0,1
0,100,1.0,0.005,0.082,1.0,0,0.477,0.52,0.0,1
0,100,1.0,0.005,0.082,0.451,0,0.475,0.503,0.0,1
0,100,1.0,0.005,0.082,0.313,0,0.469,0.502,0.0,1
0,100,1.0,0.005,0.082,0.129,0,0.519,0.528,0.0,1
0,100,1.0,0.005,0.082,0.089,0,0.519,0.527,0.0,1
0,100,1.0,0.005,0.082,0.048,0,0.526,0.528,0.0,1
0,100,1.0,0.005,0.082,0.041,0,0.526,0.527,0.0,1
0,100,1.0,0.005,0.082,0.0,0,0.553,0.552,0.0,1
0,100,1.0,0.005,0.204,1.0,0,0.707,0.733,0.0,1
0,100,1.0,0.005,0.204,0.451,0,0.709,0.739,0.0,1
0,100,1.0,0.005,0.204,0.313,0,0.717,0.754,0.0,1
0,100,1.0,0.005,0.204,0.129,0,0.765,0.772,0.0,1
0,100,1.0,0.005,0.204,0.089,0,0.765,0.772,0.0,1
0,100,1.0,0.005,0.204,0.048,0,0.759,0.76,0.0,1
0,100,1.0,0.005,0.204,0.041,0,0.759,0.76,0.0,1
0,100,1.0,0.005,0.204,0.0,0,0.763,0.761,0.0,1
0,100,1.0,0.005,0.612,1.0,0,0.771,0.798,0.0,1
0,100,1.0,0.005,0.612,0.451,0,0.872,0.904,0.0,1
0,100,1.0,0.005,0.612,0.313,0,0.864,0.903,0.0,1
0,100,1.0,0.005,0.612,0.129,0,0.947,0.954,0.0,1
0,100,1.0,0.005,0.612,0.089,0,0.947,0.954,0.0,1
0,100,1.0,0.005,0.612,0.048,0,0.941,0.942,0.0,1
0,100,1.0,0.005,0.612,0.041,0,0.957,0.958,0.0,1
0,100,1.0,0.005,0.612,0.0,0,0.921,0.919,0.0,1
0,100,1.0,0.005,1.02,1.0,0,0.815,0.841,0.0,1
0,100,1.0,0.005,1.02,0.451,0,0.897,0.929,0.0,1
0,100,1.0,0.005,1.02,0.313,0,0.875,0.914,0.0,1
0,100,1.0,0.005,1.02,0.129,0,0.958,0.965,0.0,1
0,100,1.0,0.005,1.02,0.089,0,0.956,0.963,0.0,1
0,100,1.0,0.005,1.02,0.048,0,1.001,1.002,0.0,1
0,100,1.0,0.005,1.02,0.041,0,0.989,0.99,0.0,1
0,100,1.0,0.005,1.02,0.0,0,0.96,0.957,0.0,1
0,100,1.0,0.015,0.02,1.0,0,0.067,0.279,0.003,1
0,100,1.0,0.015,0.02,0.451,0,0.049,0.174,0.03,1
0,100,1.0,0.015,0.02,0.313,0,0.052,0.134,0.028,1
0,100,1.0,0.015,0.02,0.129,0,0.03,0.058,0.076,1
0,100,1.0,0.015,0.02,0.089,0,0.032,0.062,0.069,1
0,100,1.0,0.015,0.02,0.048,0,0.04,0.05,0.0,1
0,100,1.0,0.015,0.02,0.041,0,0.045,0.057,0.034,1
0,100,1.0,0.015,0.02,0.0,0,0.037,0.037,0.0,1
0,100,1.0,0.015,0.082,1.0,0,0.199,0.339,0.0,1
0,100,1.0,0.015,0.082,0.451,0,0.175,0.218,0.0,1
0,100,1.0,0.015,0.082,0.313,0,0.175,0.217,0.0,1
0,100,1.0,0.015,0.082,0.129,0,0.179,0.189,0.0,1
0,100,1.0,0.015,0.082,0.089,0,0.186,0.197,0.0,1
0,100,1.0,0.015,0.082,0.048,0,0.184,0.187,0.0,1
0,100,1.0,0.015,0.082,0.041,0,0.183,0.186,0.0,1
0,100,1.0,0.015,0.082,0.0,0,0.203,0.202,0.0,1
0,100,1.0,0.015,0.204,1.0,0,0.446,0.482,0.0,1
0,100,1.0,0.015,0.204,0.451,0,0.448,0.477,0.0,1
0,100,1.0,0.015,0.204,0.313,0,0.44,0.47,0.0,1
0,100,1.0,0.015,0.204,0.129,0,0.472,0.48,0.0,1
0,100,1.0,0.015,0.204,0.089,0,0.47,0.478,0.0,1
0,100,1.0,0.015,0.204,0.048,0,0.469,0.471,0.0,1
0,100,1.0,0.015,0.204,0.041,0,0.471,0.473,0.0,1
0,100,1.0,0.015,0.204,0.0,0,0.479,0.478,0.0,1
0,100,1.0,0.015,0.612,1.0,0,0.638,0.665,0.0,1
0,100,1.0,0.015,0.612,0.451,0,0.673,0.702,0.0,1
0,100,1.0,0.015,0.612,0.313,0,0.65,0.686,0.0,1
0,100,1.0,0.015,0.612,0.129,0,0.705,0.713,0.0,1
0,100,1.0,0.015,0.612,0.089,0,0.719,0.726,0.0,1
0,100,1.0,0.015,0.612,0.048,0,0.711,0.712,0.0,1
0,100,1.0,0.015,0.612,0.041,0,0.717,0.719,0.0,1
0,100,1.0,0.015,0.612,0.0,0,0.706,0.704,0.0,1
0,100,1.0,0.015,1.02,1.0,0,0.642,0.669,0.0,1
0,100,1.0,0.015,1.02,0.451,0,0.692,0.722,0.0,1
0,100,1.0,0.015,1.02,0.313,0,0.669,0.706,0.0,1
0,100,1.0,0.015,1.02,0.129,0,0.761,0.768,0.0,1
0,100,1.0,0.015,1.02,0.089,0,0.749,0.756,0.0,1
0,100,1.0,0.015,1.02,0.048,0,0.787,0.788,0.0,1
0,100,1.0,0.015,1.02,0.041,0,0.797,0.799,0.0,1
0,100,1.0,0.015,1.02,0.0,0,0.748,0.746,0.0,1
0,100,1.0,0.025,0.02,1.0,0,0.053,0.25,0.011,1
0,100,1.0,0.025,0.02,0.451,0,0.043,0.161,0.048,1
0,100,1.0,0.025,0.02,0.313,0,0.052,0.134,0.028,1
0,100,1.0,0.025,0.02,0.129,0,0.03,0.058,0.076,1
0,100,1.0,0.025,0.02,0.089,0,0.032,0.062,0.069,1
0,100,1.0,0.025,0.02,0.048,0,0.04,0.05,0.0,1
0,100,1.0,0.025,0.02,0.041,0,0.045,0.057,0.034,1
0,100,1.0,0.025,0.02,0.0,0,0.037,0.037,0.0,1
0,100,1.0,0.025,0.082,1.0,0,0.101,0.316,0.001,1
0,100,1.0,0.025,0.082,0.451,0,0.065,0.157,0.002,1
0,100,1.0,0.025,0.082,0.313,0,0.071,0.14,0.014,1
0,100,1.0,0.025,0.082,0.129,0,0.055,0.076,0.0,1
0,100,1.0,0.025,0.082,0.089,0,0.061,0.086,0.0,1
0,100,1.0,0.025,0.082,0.048,0,0.07,0.079,0.0,1
0,100,1.0,0.025,0.082,0.041,0,0.069,0.078,0.0,1
0,100,1.0,0.025,0.082,0.0,0,0.075,0.075,0.0,1
0,100,1.0,0.025,0.204,1.0,0,0.3,0.344,0.0,1
0,100,1.0,0.025,0.204,0.451,0,0.302,0.325,0.0,1
0,100,1.0,0.025,0.204,0.313,0,0.3,0.325,0.0,1
0,100,1.0,0.025,0.204,0.129,0,0.32,0.327,0.0,1
0,100,1.0,0.025,0.204,0.089,0,0.321,0.329,0.0,1
0,100,1.0,0.025,0.204,0.048,0,0.317,0.319,0.0,1
0,100,1.0,0.025,0.204,0.041,0,0.321,0.322,0.0,1
0,100,1.0,0.025,0.204,0.0,0,0.327,0.327,0.0,1
0,100,1.0,0.025,0.612,1.0,0,0.522,0.554,0.0,1
0,100,1.0,0.025,0.612,0.451,0,0.532,0.56,0.0,1
0,100,1.0,0.025,0.612,0.313,0,0.53,0.565,0.0,1
0,100,1.0,0.025,0.612,0.129,0,0.57,0.578,0.0,1
0,100,1.0,0.025,0.612,0.089,0,0.577,0.585,0.0,1
0,100,1.0,0.025,0.612,0.048,0,0.591,0.592,0.0,1
0,100,1.0,0.025,0.612,0.041,0,0.59,0.592,0.0,1
0,100,1.0,0.025,0.612,0.0,0,0.589,0.588,0.0,1
0,100,1.0,0.025,1.02,1.0,0,0.594,0.624,0.0,1
0,100,1.0,0.025,1.02,0.451,0,0.6,0.629,0.0,1
0,100,1.0,0.025,1.02,0.313,0,0.603,0.639,0.0,1
0,100,1.0,0.025,1.02,0.129,0,0.664,0.672,0.0,1
0,100,1.0,0.025,1.02,0.089,0,0.676,0.682,0.0,1
0,100,1.0,0.025,1.02,0.048,0,0.677,0.679,0.0,1
0,100,1.0,0.025,1.02,0.041,0,0.664,0.666,0.0,1
0,100,1.0,0.025,1.02,0.0,0,0.685,0.683,0.0,1
0,100,1.0,0.035,0.02,1.0,0,0.05,0.238,0.014,1
0,100,1.0,0.035,0.02,0.451,0,0.043,0.161,0.048,1
0,100,1.0,0.035,0.02,0.313,0,0.052,0.134,0.028,1
0,100,1.0,0.035,0.02,0.129,0,0.03,0.058,0.076,1
0,100,1.0,0.035,0.02,0.089,0,0.032,0.062,0.069,1
0,100,1.0,0.035,0.02,0.048,0,0.04,0.05,0.0,1
0,100,1.0,0.035,0.02,0.041,0,0.045,0.057,0.034,1
0,100,1.0,0.035,0.02,0.0,0,0.037,0.037,0.0,1
0,100,1.0,0.035,0.082,1.0,0,0.058,0.263,0.034,1
0,100,1.0,0.035,0.082,0.451,0,0.033,0.133,0.075,1
0,100,1.0,0.035,0.082,0.313,0,0.042,0.119,0.044,1
0,100,1.0,0.035,0.082,0.129,0,0.024,0.051,0.097,1
0,100,1.0,0.035,0.082,0.089,0,0.031,0.062,0.076,1
0,100,1.0,0.035,0.082,0.048,0,0.038,0.05,0.034,1
0,100,1.0,0.035,0.082,0.041,0,0.041,0.053,0.086,1
0,100,1.0,0.035,0.082,0.0,0,0.038,0.038,0.034,1
0,100,1.0,0.035,0.204,1.0,0,0.199,0.262,0.0,1
0,100,1.0,0.035,0.204,0.451,0,0.199,0.23,0.0,1
0,100,1.0,0.035,0.204,0.313,0,0.199,0.226,0.0,1
0,100,1.0,0.035,0.204,0.129,0,0.21,0.219,0.0,1
0,100,1.0,0.035,0.204,0.089,0,0.212,0.22,0.0,1
0,100,1.0,0.035,0.204,0.048,0,0.214,0.216,0.0,1
0,100,1.0,0.035,0.204,0.041,0,0.214,0.216,0.0,1
0,100,1.0,0.035,0.204,0.0,0,0.226,0.226,0.0,1
0,100,1.0,0.035,0.612,1.0,0,0.452,0.489,0.0,1
0,100,1.0,0.035,0.612,0.451,0,0.458,0.488,0.0,1
0,100,1.0,0.035,0.612,0.313,0,0.454,0.487,0.0,1
0,100,1.0,0.035,0.612,0.129,0,0.495,0.503,0.0,1
0,100,1.0,0.035,0.612,0.089,0,0.507,0.515,0.0,1
0,100,1.0,0.035,0.612,0.048,0,0.491,0.493,0.0,1
0,100,1.0,0.035,0.612,0.041,0,0.492,0.494,0.0,1
0,100,1.0,0.035,0.612,0.0,0,0.511,0.51,0.0,1
0,100,1.0,0.035,1.02,1.0,0,0.528,0.56,0.0,1
0,100,1.0,0.035,1.02,0.451,0,0.541,0.57,0.0,1
0,100,1.0,0.035,1.02,0.313,0,0.532,0.565,0.0,1
0,100,1.0,0.035,1.02,0.129,0,0.614,0.62,0.0,1
0,100,1.0,0.035,1.02,0.089,0,0.624,0.631,0.0,1
0,100,1.0,0.035,1.02,0.048,0,0.638,0.639,0.0,1
0,100,1.0,0.035,1.02,0.041,0,0.621,0.623,0.0,1
0,100,1.0,0.035,1.02,0.0,0,0.6,0.599,0.0,1
0,100,1.0,0.055,0.02,1.0,0,0.049,0.238,0.015,1
0,100,1.0,0.055,0.02,0.451,0,0.043,0.161,0.048,1
0,100,1.0,0.055,0.02,0.313,0,0.052,0.134,0.028,1
0,100,1.0,0.055,0.02,0.129,0,0.03,0.058,0.076,1
0,100,1.0,0.055,0.02,0.089,0,0.032,0.062,0.069,1
0,100,1.0,0.055,0.02,0.048,0,0.04,0.05,0.0,1
0,100,1.0,0.055,0.02,0.041,0,0.045,0.057,0.034,1
0,100,1.0,0.055,0.02,0.0,0,0.037,0.037,0.0,1
0,100,1.0,0.055,0.082,1.0,0,0.027,0.183,0.093,1
0,100,1.0,0.055,0.082,0.451,0,0.021,0.116,0.221,1
0,100,1.0,0.055,0.082,0.313,0,0.026,0.092,0.186,1
0,100,1.0,0.055,0.082,0.129,0,0.017,0.04,0.372,1
0,100,1.0,0.055,0.082,0.089,0,0.021,0.049,0.269,1
0,100,1.0,0.055,0.082,0.048,0,0.039,0.051,0.172,1
0,100,1.0,0.055,0.082,0.041,0,0.035,0.047,0.207,1
0,100,1.0,0.055,0.082,0.0,0,0.033,0.033,0.103,1
0,100,1.0,0.055,0.204,1.0,0,0.086,0.221,0.0,1
0,100,1.0,0.055,0.204,0.451,0,0.08,0.145,0.0,1
0,100,1.0,0.055,0.204,0.313,0,0.086,0.141,0.0,1
0,100,1.0,0.055,0.204,0.129,0,0.08,0.095,0.0,1
0,100,1.0,0.055,0.204,0.089,0,0.082,0.098,0.0,1
0,100,1.0,0.055,0.204,0.048,0,0.092,0.098,0.0,1
0,100,1.0,0.055,0.204,0.041,0,0.091,0.097,0.0,1
0,100,1.0,0.055,0.204,0.0,0,0.095,0.095,0.0,1
0,100,1.0,0.055,0.612,1.0,0,0.347,0.389,0.0,1
0,100,1.0,0.055,0.612,0.451,0,0.352,0.379,0.0,1
0,100,1.0,0.055,0.612,0.313,0,0.348,0.376,0.0,1
0,100,1.0,0.055,0.612,0.129,0,0.372,0.382,0.0,1
0,100,1.0,0.055,0.612,0.089,0,0.381,0.39,0.0,1
0,100,1.0,0.055,0.612,0.048,0,0.375,0.377,0.0,1
0,100,1.0,0.055,0.612,0.041,0,0.376,0.378,0.0,1
0,100,1.0,0.055,0.612,0.0,0,0.393,0.392,0.0,1
0,100,1.0,0.055,1.02,1.0,0,0.451,0.489,0.0,1
0,100,1.0,0.055,1.02,0.451,0,0.452,0.483,0.0,1
0,100,1.0,0.055,1.02,0.313,0,0.452,0.483,0.0,1
0,100,1.0,0.055,1.02,0.129,0,0.497,0.504,0.0,1
0,100,1.0,0.055,1.02,0.089,0,0.495,0.503,0.0,1
0,100,1.0,0.055,1.02,0.048,0,0.498,0.499,0.0,1
0,100,1.0,0.055,1.02,0.041,0,0.498,0.5,0.0,1
0,100,1.0,0.055,1.02,0.0,0,0.516,0.515,0.0,1
0,100,1.0,0.105,0.02,1.0,0,0.049,0.238,0.015,1
0,100,1.0,0.105,0.02,0.451,0,0.043,0.161,0.048,1
0,100,1.0,0.105,0.02,0.313,0,0.052,0.134,0.028,1
0,100,1.0,0.105,0.02,0.129,0,0.03,0.058,0.076,1
0,100,1.0,0.105,0.02,0.089,0,0.032,0.062,0.069,1
0,100,1.0,0.105,0.02,0.048,0,0.04,0.05,0.0,1
0,100,1.0,0.105,0.02,0.041,0,0.045,0.057,0.034,1
0,100,1.0,0.105,0.02,0.0,0,0.037,0.037,0.0,1
0,100,1.0,0.105,0.082,1.0,0,0.024,0.168,0.145,1
0,100,1.0,0.105,0.082,0.451,0,0.02,0.113,0.243,1
0,100,1.0,0.105,0.082,0.313,0,0.026,0.093,0.234,1
0,100,1.0,0.105,0.082,0.129,0,0.017,0.04,0.372,1
0,100,1.0,0.105,0.082,0.089,0,0.021,0.049,0.269,1
0,100,1.0,0.105,0.082,0.048,0,0.039,0.051,0.172,1
0,100,1.0,0.105,0.082,0.041,0,0.035,0.047,0.207,1
0,100,1.0,0.105,0.082,0.0,0,0.033,0.033,0.103,1
0,100,1.0,0.105,0.204,1.0,0,0.021,0.163,0.134,1
0,100,1.0,0.105,0.204,0.451,0,0.018,0.109,0.29,1
0,100,1.0,0.105,0.204,0.313,0,0.026,0.094,0.207,1
0,100,1.0,0.105,0.204,0.129,0,0.014,0.037,0.462,1
0,100,1.0,0.105,0.204,0.089,0,0.016,0.041,0.428,1
0,100,1.0,0.105,0.204,0.048,0,0.029,0.038,0.397,1
0,100,1.0,0.105,0.204,0.041,0,0.028,0.037,0.414,1
0,100,1.0,0.105,0.204,0.0,0,0.034,0.034,0.103,1
0,100,1.0,0.105,0.612,1.0,0,0.18,0.243,0.0,1
0,100,1.0,0.105,0.612,0.451,0,0.183,0.216,0.0,1
0,100,1.0,0.105,0.612,0.313,0,0.185,0.22,0.0,1
0,100,1.0,0.105,0.612,0.129,0,0.193,0.202,0.0,1
0,100,1.0,0.105,0.612,0.089,0,0.197,0.208,0.0,1
0,100,1.0,0.105,0.612,0.048,0,0.198,0.201,0.0,1
0,100,1.0,0.105,0.612,0.041,0,0.203,0.205,0.0,1
0,100,1.0,0.105,0.612,0.0,0,0.209,0.208,0.0,1
0,100,1.0,0.105,1.02,1.0,0,0.308,0.356,0.0,1
0,100,1.0,0.105,1.02,0.451,0,0.306,0.334,0.0,1
0,100,1.0,0.105,1.02,0.313,0,0.304,0.33,0.0,1
0,100,1.0,0.105,1.02,0.129,0,0.33,0.338,0.0,1
0,100,1.0,0.105,1.02,0.089,0,0.33,0.339,0.0,1
0,100,1.0,0.105,1.02,0.048,0,0.332,0.334,0.0,1
0,100,1.0,0.105,1.02,0.041,0,0.331,0.333,0.0,1
0,100,1.0,0.105,1.02,0.0,0,0.347,0.346,0.0,1
0,100,1.0,0.135,0.02,1.0,0,0.049,0.238,0.015,1
0,100,1.0,0.135,0.02,0.451,0,0.043,0.161,0.048,1
0,100,1.0,0.135,0.02,0.313,0,0.052,0.134,0.028,1
0,100,1.0,0.135,0.02,0.129,0,0.03,0.058,0.076,1
0,100,1.0,0.135,0.02,0.089,0,0.032,0.062,0.069,1
0,100,1.0,0.135,0.02,0.048,0,0.04,0.05,0.0,1
0,100,1.0,0.135,0.02,0.041,0,0.045,0.057,0.034,1
0,100,1.0,0.135,0.02,0.0,0,0.037,0.037,0.0,1
0,100,1.0,0.135,0.082,1.0,0,0.024,0.168,0.145,1
0,100,1.0,0.135,0.082,0.451,0,0.02,0.113,0.243,1
0,100,1.0,0.135,0.082,0.313,0,0.026,0.093,0.234,1
0,100,1.0,0.135,0.082,0.129,0,0.017,0.04,0.372,1
0,100,1.0,0.135,0.082,0.089,0,0.021,0.049,0.269,1
0,100,1.0,0.135,0.082,0.048,0,0.039,0.051,0.172,1
0,100,1.0,0.135,0.082,0.041,0,0.035,0.047,0.207,1
0,100,1.0,0.135,0.082,0.0,0,0.033,0.033,0.103,1
0,100,1.0,0.135,0.204,1.0,0,0.016,0.131,0.196,1
0,100,1.0,0.135,0.204,0.451,0,0.016,0.102,0.342,1
0,100,1.0,0.135,0.204,0.313,0,0.022,0.089,0.359,1
0,100,1.0,0.135,0.204,0.129,0,0.012,0.03,0.538,1
0,100,1.0,0.135,0.204,0.089,0,0.014,0.034,0.49,1
0,100,1.0,0.135,0.204,0.048,0,0.027,0.035,0.448,1
0,100,1.0,0.135,0.204,0.041,0,0.027,0.035,0.448,1
0,100,1.0,0.135,0.204,0.0,0,0.034,0.033,0.138,1
0,100,1.0,0.135,0.612,1.0,0,0.112,0.193,0.0,1
0,100,1.0,0.135,0.612,0.451,0,0.116,0.162,0.0,1
0,100,1.0,0.135,0.612,0.313,0,0.119,0.162,0.0,1
0,100,1.0,0.135,0.612,0.129,0,0.118,0.13,0.0,1
0,100,1.0,0.135,0.612,0.089,0,0.121,0.134,0.0,1
0,100,1.0,0.135,0.612,0.048,0,0.124,0.127,0.0,1
0,100,1.0,0.135,0.612,0.041,0,0.127,0.132,0.0,1
0,100,1.0,0.135,0.612,0.0,0,0.135,0.135,0.0,1
0,100,1.0,0.135,1.02,1.0,0,0.234,0.286,0.0,1
0,100,1.0,0.135,1.02,0.451,0,0.239,0.267,0.0,1
0,100,1.0,0.135,1.02,0.313,0,0.235,0.263,0.0,1
0,100,1.0,0.135,1.02,0.129,0,0.254,0.262,0.0,1
0,100,1.0,0.135,1.02,0.089,0,0.256,0.266,0.0,1
0,100,1.0,0.135,1.02,0.048,0,0.262,0.264,0.0,1
0,100,1.0,0.135,1.02,0.041,0,0.26,0.263,0.0,1
0,100,1.0,0.135,1.02,0.0,0,0.275,0.274,0.0,1
0,100,1.0,0.205,0.02,1.0,0,0.049,0.238,0.015,1
0,100,1.0,0.205,0.02,0.451,0,0.043,0.161,0.048,1
0,100,1.0,0.205,0.02,0.313,0,0.052,0.134,0.028,1
0,100,1.0,0.205,0.02,0.129,0,0.03,0.058,0.076,1
0,100,1.0,0.205,0.02,0.089,0,0.032,0.062,0.069,1
0,100,1.0,0.205,0.02,0.048,0,0.04,0.05,0.0,1
